comment,gender,race,migrants,religion,sexual_orientation,acceptable
"Evropski poslanci Zver, Tomčeva in Šulinova nasprotujejo pismu Šoltesa, Fajonove, Vajgla ter Bogoviča via",0.0,0.0,0.0,0.0,0.0,1.0
"Otroška slikanica Ko lunica ne spi, prinaša malim in velikim otrokom drobne verze iz čarobnega, pravljičnega sveta",0.0,0.0,0.0,0.0,0.0,1.0
"Zakaj so skavti dopustili, da jih v svetovni katoliški skavtski organizaciji zastopajo komunistični taborniki?",0.0,0.0,0.0,0.0,0.0,1.0
"Na Rabu je posvetovalni tabor. No, mogoče se še v vodo vrže vmes",0.0,0.0,0.0,0.0,0.0,1.0
"FIRST MINUTE do 30.5.2015, še nekaj prostih apartmajev za VELIKONOČNE IN PRVOMAJSKE POČITNICE: 4 DNI POREČA :...",0.0,0.0,0.0,0.0,0.0,1.0
Vidim da slovenski nacisti pridno razpecujejo Putinovo propagando.,0.0,0.0,0.0,0.0,0.0,1.0
Pistacije – zdrav in okusen prigrizek,0.0,0.0,0.0,0.0,0.0,1.0
"To je pa zato, ker imaš MULTI kultivator, namesto multikulture! 😀",0.0,0.0,0.0,0.0,0.0,1.0
Ion trapez nov: Prodam trapez nov samo proban mi je prevelik 041555101,0.0,0.0,0.0,0.0,0.0,1.0
Za ponedeljek 26.2. iščem potapljača (površinska podpora)za avanturističen potop.,0.0,0.0,0.0,0.0,0.0,1.0
Oko sokolovo. :D Samo še v papirnati vrečki bi morala bit. :D,0.0,0.0,0.0,0.0,0.0,1.0
"Barci bi Coutinho prav prišel in za tistih 150M ga tudi takoj prodam. lfc s tistim kupi 2 branilca in golmana, pa še nam ostane. ynwa ⚽",0.0,0.0,0.0,0.0,0.0,1.0
Po 2000+km ugotovim da moj avtoradio prebavlja MP3je \o/ srecnsm kokmaljetrebadajeotroksrecn,0.0,0.0,0.0,0.0,0.0,1.0
"Pred tednom dni sem se cepil proti rumeni mrzlici, včeraj dobil vročino, bolijo me sklepi...a lahko zdaj pričakujem še avtizem? sarcasmoff",0.0,0.0,0.0,0.0,0.0,1.0
[NAPOVED] nocoj ob 19.15 gost oddaje Faktor na Vabljeni k ogledu! BančniKriminal,0.0,0.0,0.0,0.0,0.0,1.0
"Valja se v udobnem fotelju za odlično plačo in čivka kot papagaj, da pandurji ""obvladujejo"" udor podivjanih hord.",0.0,0.0,1.0,0.0,0.0,0.0
"Z vžigalnimi kabli lahko zaženete do 3L bencinski in 2,5L dizelski motor do 15x z enim samim polnjenjem. Megabite",0.0,0.0,0.0,0.0,0.0,1.0
Ogrožanje požarne varnosti s skladiščenjem vnetljivih snovi. ☝️,0.0,0.0,0.0,0.0,0.0,1.0
"Za soncem svetega Martina. kaj kmalu pride sneg , zmrzlina . bablje Če te dobro greje , le tri dni babje leto šteje",1.0,0.0,0.0,0.0,0.0,0.0
"Pahor reže travo, ti režeš travo. Pahor omeni solarji, ti greš v solarij. A če bi on bil taglavn, bi hotu tut ti bit taglavn?",0.0,0.0,0.0,0.0,0.0,1.0
"KULTURNA PRIREDITEV ""OJ, LEPO JE RES NA DEŽELI"": Osrednje prireditve Jernejevega so se letos dogajale na Vrhov...",0.0,0.0,0.0,0.0,0.0,1.0
Center mobilnosti Špan še pred premiero gostil nov spektakel serije Hitri in drzni,0.0,0.0,0.0,0.0,0.0,1.0
Nemška policija v povezavi z zastrupljenim sendvičem preiskuje 21 smrti,0.0,0.0,0.0,0.0,0.0,1.0
Nova Liza prinaša darilo - papirnate prtičke s prazničnimi motivi!,0.0,0.0,0.0,0.0,0.0,1.0
"ti si kvalitetna, sam ful preveč kvantitena za moj skrbno odmerjen čas.",0.0,0.0,0.0,0.0,0.0,1.0
frizer Stevo športni direktor...,0.0,0.0,0.0,0.0,0.0,1.0
Od banan do nepremičnin in odpadkov: kaj je v ozadju vzpona Izeta Rastoderja in kaj vse je še pred njim,0.0,0.0,0.0,0.0,0.0,1.0
Quality time s cimro. zadošeno nakupovalni žilici in želodčku. in porabljene kalorije od kosila (:,0.0,0.0,0.0,0.0,0.0,1.0
Iz hiše ukradel 3 škatlice cigaret,0.0,0.0,0.0,0.0,0.0,1.0
Pa direkt iz Afrike je Puščavski lisjak streljal na Menino. 😂😭🤣,0.0,0.0,0.0,0.0,0.0,1.0
"Če bi imel namesto zlate medalje zlat zob, bi bil čisto navaden čefur. blog za",0.0,1.0,0.0,0.0,0.0,0.0
"To, ko mi sključena soseda Kristina s tisto roko, prosto bergle, zjutraj kaže, da smem zapeljat na cesto. Slepo ji zaupam, ostareli dobroti.",0.0,0.0,0.0,0.0,0.0,1.0
"[Ekskluzivno] Bogovi vojne so Dražgošane zapustili, ni pa jih v najtežjih časih zapustil nemški duhovnik | Nova24TV",0.0,0.0,0.0,0.0,0.0,1.0
Martin mislim enako zato takih re klam ne gledam in še manj kupujem.,0.0,0.0,0.0,0.0,0.0,1.0
Tozbe se vrstijo. Za streljanje je kriva varnostna sluzba hotela?,0.0,0.0,0.0,0.0,0.0,1.0
Včeraj sem bil varda. V črno in s ketno sem šel na prošnjo bratranca malo preplašiti njegove tmale. 😁 parkelj varda,0.0,0.0,0.0,0.0,0.0,1.0
"Batagelja niso hoteli v Cerknem, ker ni domačin. Potem pa si nastavijo direktorja iz Bratislave... osvescenacerkljanska",0.0,0.0,0.0,0.0,0.0,1.0
"Naloga opravljena, nagrada pokasirana, ko dobi novo nalogo se pa vrne",0.0,0.0,0.0,0.0,0.0,1.0
Ko se ti v puščavi pokvari avto si iz njega narediš motor in gremo dalje...,0.0,0.0,0.0,0.0,0.0,1.0
"Črna na Koroškem! Ponujate parcele, ko bo fertig bajta, jo bo pa plaz odnesel! Hvala lepa!",0.0,0.0,0.0,0.0,0.0,1.0
"Kaj imate od razstavljanja svojega psa? Jaz sem najbolj srecna, ko poje drek in mi pride dat lupcka. In zame je najlepsi in najboljsi.",0.0,0.0,0.0,0.0,0.0,1.0
"Nisi. Cela frka je s to nalogo. Otrok jokal, starši niso znali rešiti.",0.0,0.0,0.0,0.0,0.0,1.0
"Reklama na tv: ""harvey norman, brez plačila!""...""do marca 2018!"" A ni tako, da nam gre dobro in se je kupna moč dvignila?",0.0,0.0,0.0,0.0,0.0,1.0
"Kakšen dan na V desku leteči morski pEs, pred bajto pa črni kovček in policija. 🤔",0.0,0.0,0.0,0.0,0.0,1.0
Fantastičen večer! Spet trije SR in nova zlata za Phelpsa Rio2016 RioOlympics2016 riovnas,0.0,0.0,0.0,0.0,0.0,1.0
"Najamem telefonista, ki bo namesto mene celo popoldne skušal priklicati pediatrinjo. Zastonj zdravstvo ima svojo ceno!",0.0,0.0,0.0,0.0,0.0,1.0
Gospodu Trampušu in Mladini se zahvaljujem za podelitev zvezdniškega statusa. (1),0.0,0.0,0.0,0.0,0.0,1.0
"Beli klifi Dover, Anglija Obišči - potujmo potujmonet potovanje dopust pocitnice svet",0.0,0.0,0.0,0.0,0.0,1.0
"Shout out za spil Ludovik Material vceri v Kamniku. Vedno bolj suvereni, samozavestni in glasni. Gledajmopornice",0.0,0.0,0.0,0.0,0.0,1.0
sem jo. jo pucam že od oktobra. Avstrija in Nemčija ima vsak teden kakšno pošiljko,0.0,0.0,0.0,0.0,0.0,1.0
"(Škropec, brizganec) ali špricar je vel'ka razlika.",0.0,0.0,0.0,0.0,0.0,1.0
Never! Vsak dan novi izzivi. Ob sobotah pa pospravljamo. Pa piškote pečemo.,0.0,0.0,0.0,0.0,0.0,1.0
"Preozek stolpec in takooo “visok”,se zlahka zamaje ali celo podre.",0.0,0.0,0.0,0.0,0.0,1.0
"Arturo Vidal bo po moje po tekmi kr tekel domov, na poti pa še dvema pešcema uklizil na Avenidi Diagonal. duracell",0.0,0.0,0.0,0.0,0.0,1.0
9.3.2014 vabljeni v Hotel Rute v Gozd Martuljek ob 15.30h na delavnice za otroke in odrasle - Pekarna Mišmaš - ustvarjanje za Dan žena.,0.0,0.0,0.0,0.0,0.0,1.0
"Facebook, Google, Twiter, Mailchimp, digitalna vojna s kripto prevaranti. Napoved ukinitve računov vsem, ki promovirajo natege.",0.0,0.0,0.0,0.0,0.0,1.0
"Ja, tiste, ki si z masažo veča oprsje ;)",0.0,0.0,0.0,0.0,0.0,1.0
"In tisti proti imajo prav!Ne bi rad, da me povozi teroristični kamion!",0.0,0.0,0.0,0.0,0.0,1.0
"Oglasi se v DM s kakšnim CVjem,... čimpreje, zvečer oddajam prijave naprej",0.0,0.0,0.0,0.0,0.0,1.0
F1 f1si Video: Vettel dvignil vizir Strollove čelade in se mu opravičil -,0.0,0.0,0.0,0.0,0.0,1.0
"Policisti protibombne zaščite so z vodnim topom sumljiv predmet deaktivirali. Ugotovili so, da je šlo dejansko za eksplozivno sredstvo.",0.0,0.0,0.0,0.0,0.0,1.0
Nocoj pa je bila ena taka čudna noč!Še kdo kot jaz ponoči prebedel? :) Modrijani_SLO,0.0,0.0,0.0,0.0,0.0,1.0
"Pravi ""povolilni"" golaž cmarim že 4 ure! Jutri bo fešta. V družini kar trije prvoobhajanci.",0.0,0.0,0.0,0.0,0.0,1.0
"Mogoče je razdejanju, bedi in praznini botrovalo tudi dejstvo, da so 3 imperiji več let stresali materiel nanjo",0.0,0.0,0.0,0.0,0.0,1.0
Včeraj smo prvič cufali na v novem študijskem letu! foto cufaj cufajZAzabavo,0.0,0.0,0.0,0.0,0.0,1.0
"Tole je majster samo po nove gume skočil... ker ko ukradejo platišča avto odložijo na tla, ne pa tkole skrbno podložijo. imho",0.0,0.0,0.0,0.0,0.0,1.0
"Rokometaši se ne predajajo, selektor Vujović napovedal spremembe. euro2018 rokomet slovenija",0.0,0.0,0.0,0.0,0.0,1.0
. Bo zaradi neustreznega načrtovanja gradnje urgentnih centrov kdo odgovarjal?,0.0,0.0,0.0,0.0,0.0,1.0
To je bilo najverjetneje namenjeno na krožnike italijanskih gurmanov. Najbrž dobro plačajo.,0.0,0.0,0.0,0.0,0.0,1.0
"glej anketo o popularnosti strank, ki jo za Novo TV 24 pripravlja Persival.",0.0,0.0,0.0,0.0,0.0,1.0
"Ja. Sem preverila na poptv za nazaj. Po njihovih informacijah naj bi se zažgal bolnik, ki je imel pri sebi vžigalice.",0.0,0.0,0.0,0.0,0.0,1.0
Držijo se tehnike odkrivanja odkritega! Lagodno in varno!,0.0,0.0,0.0,0.0,0.0,1.0
"Porodniško je treba razdelit na 50% nujno mater in 50% nujno očeta, pa bodo vsi ti problemi čudežno izginili.",0.0,0.0,0.0,0.0,0.0,1.0
"Danes bi lahko spala do enajstih če bi želela ker nimam fizioterapije. Uganite, kdo je že 10 minut zbujen?",0.0,0.0,0.0,0.0,0.0,1.0
Nevladniki pozivajo ministrstvo k prepovedi baterijske reje Bolj nujno - halal in kušer zakola!!!!,0.0,0.0,0.0,0.0,0.0,1.0
"Naj nekdo označi ( ki seveda ni blokiran) Nazy Lucy, naj še kaj več pove o tem..... Kokice so pripravljene!",0.0,0.0,0.0,0.0,0.0,1.0
"vrla punca, malo eno cunjico nacufa pa vsa črna čreda podivja. in niti rdeča ni, ta krpa",0.0,0.0,0.0,0.0,0.0,1.0
"Dohtarji vedo povedat, da so se po bolnicah razpasle plave sestre. Zato je treba s sindikatom v napad češ da so preobremenjene.",0.0,0.0,0.0,0.0,0.0,1.0
"""Na našo pevko! Za zvečer!"" zdaj🍷v vinotoču tržnice Koseze scena Eurovision",0.0,0.0,0.0,0.0,0.0,1.0
Ne..nasvet zlate ribice..Kormorani in ribe ne morejo skupaj živeti pod vodo....,0.0,0.0,0.0,0.0,0.0,1.0
"Na TV-ju je Zvezdana na mute, v glavi pa slišim Artača z Smejim se.",0.0,0.0,0.0,0.0,0.0,1.0
24-letnik je ustrahoval osebje v šempetrski bolnišnici: GROZIL JIM JE Z NOŽEM,0.0,0.0,0.0,0.0,0.0,1.0
"[POPOLN OSEBNI IN POSLOVNI USPEH] je serija BREZPLAČNIH webinarjev, ki jih je za nas pripravila Saša Einsiedler....",0.0,0.0,0.0,0.0,0.0,1.0
"Še enkrat, Slovenska vojska nima kaj iskati v Irak-u! ""Slovenski vojaki po napadu Irana zapuščajo Erbil"" Iran",0.0,0.0,0.0,0.0,0.0,1.0
Ni slabo tudi zavarovat stanovanja za namen oddajanja.,0.0,0.0,0.0,0.0,0.0,1.0
"Če ne vidijo da se peljejo po pasu rezerviranem za buse, je čudno da se zaletijo? :)",0.0,0.0,0.0,0.0,0.0,1.0
Kako pameten tajkun pravočasno zapre posel in zabriše sledi za seboj.,0.0,0.0,0.0,0.0,0.0,1.0
"Na Facebook-u sem objavil 12 slik v albumu Detektiranje, izkop in uničenje letalske bombe, ostaline druge sv.",0.0,0.0,0.0,0.0,0.0,1.0
"Ne vem, če je glih pica ključ do ženskih src.",0.0,0.0,0.0,0.0,0.0,1.0
"Poženščeni moški vodijo seminarje za ""prave"" moške in ustvarjajo ""budalaste"" moške!",1.0,0.0,0.0,0.0,0.0,0.0
Ali nekdo spušča ognjemete ali pa strelja. Petkrat. V vsakem primeru pa: wtf?!,0.0,0.0,0.0,0.0,0.0,1.0
Slovenija raj za albance in cigane. Bodocnost slobanane. Levica bravo.,0.0,1.0,0.0,0.0,0.0,0.0
"ACC 2012: voraksapar zmanjša pojavnost aterotrombotičnih dogodkov, korist ne odtehta tveganja pri vseh bolnikih -",0.0,0.0,0.0,0.0,0.0,1.0
"Z njimi boste lažje premagovali bakterije, drugo umazanijo in neprijetne vonje.",0.0,0.0,0.0,0.0,0.0,1.0
"Četrt deci gina, pol deci sweppsa, deci zmiksane lubenice brez košic. Serviraj mrzlo. nizakej",0.0,0.0,0.0,0.0,0.0,1.0
V prodajalni Sens modna revija moških modnih oblačil,0.0,0.0,0.0,0.0,0.0,1.0
"Najlažje je na ta način, ali pač ,na bruhanje mi gre...",0.0,0.0,0.0,0.0,0.0,1.0
"Kaj če bi raje svojo moč izrabili za deportacijo tistih, ki nam dobesedno režejo vratove, ne pa za tepež lastnega naroda!",0.0,0.0,1.0,0.0,0.0,0.0
"drazba Peugeot Boxer 2.2, z dodatno vgrajenim hladilnim sistemom. Izklicna cena = 8.500 €.",0.0,0.0,0.0,0.0,0.0,1.0
Švedska do volitev uvaja mejni nadzor. Na letališčih in v pristaniščih bodo zdaj evidentirali migrante in skušali omejiti kriminal.,0.0,0.0,1.0,0.0,0.0,0.0
Govorim o medijskem Ostalo pa vemo kdo. Organi pregona in sodnija.,0.0,0.0,0.0,0.0,0.0,1.0
Obvestilnik Levice: Podpiši peticijo za ukinitev dopolnilnega zavarovanja tudi ti -,0.0,0.0,0.0,0.0,0.0,1.0
"Presenecena. Vas zebe? Pridite k nam malo, jaz za spremembo se v kratkih zmrzljivcek topelBlok",0.0,0.0,0.0,0.0,0.0,1.0
"ohh čudovita, jaz to ves čas govorim. Čeprav tole, kar ti skupaj spraviš je pa že orenk nadstandard. Res šik :)",0.0,0.0,0.0,0.0,0.0,1.0
Po protokolu movembra se danes obrijes in potem puščaš ves mesec (kar koli ti je pač všeč) movember,0.0,0.0,0.0,0.0,0.0,1.0
"Moraš se zavedati , da vzgoja ,ki pusti globok pečat ni nekaj , kar bo rešil internet",0.0,0.0,0.0,0.0,0.0,1.0
"pa samo v pon jih lahko se fazaniramo. ns so cel tedn gonil, vsak dan sm prsla cist crna domov",0.0,0.0,0.0,0.0,0.0,1.0
"ne vem če ni moj lajf prekratek za take torture. jo bom raje še naprej sprot sputzala, čeprav ne v nulo. :)",0.0,0.0,0.0,0.0,0.0,1.0
"Vnuki so naše zlato...In ja, kar cartaj ga, ker prehitro odrasejo...Bova se že srečali nekoč, nekje...",0.0,0.0,0.0,0.0,0.0,1.0
"Še ne še. Si je pa spomnila, da jih moram tisti ograbek nabrati, da bo za kremco.",0.0,0.0,0.0,0.0,0.0,1.0
"Tale bobleta je kar poln populizmov, nekako v smeri razvoja dogodkov (medtem ko je izvoren namen ravno obratno: druzbena kriticnost).",0.0,0.0,0.0,0.0,0.0,1.0
Med reklamami zvezdeplesejo bom skačkala cele copatke in napisala en kup tvitov...,0.0,0.0,0.0,0.0,0.0,1.0
O jedilni bučki čajoti (gladki in bodičasti) in sadikah. V prodaji......,0.0,0.0,0.0,0.0,0.0,1.0
"Prihaja bučen zvok z metalnim priokusom! EX EYE, kakopak! exeye cankarjevitorki",0.0,0.0,0.0,0.0,0.0,1.0
Po l. 2030 bencinarjev na cesti ne bo več. Ja in naftni lobi kot najmočnejši na svetu bo vrgel puško v koruzo in se predal.,0.0,0.0,0.0,0.0,0.0,1.0
Mehanska priprava črevesa pred rekonstrukcijsko operacijo zaradi prolapsa maternice ni potrebna -,0.0,0.0,0.0,0.0,0.0,1.0
"ti sploh ne veš, kako so teli petki manjkali. Js že komi čakam Sebata in tisto žvižganje v ozadju. Da latrine ne omenjam💩",0.0,0.0,0.0,0.0,0.0,1.0
akanal ogled za nazaj na sioltv.. mogoce je to.. no boljse slika prej kot zvok :),0.0,0.0,0.0,0.0,0.0,1.0
dokler bo večerjal lubenice in pil limonado ne bo streljanja 🤨🤨,0.0,0.0,0.0,0.0,0.0,1.0
Spregledano v slovenskih medijih! 50.000 Špancev v protestu proti levičarski vladi.,0.0,0.0,0.0,0.0,0.0,1.0
Hrvati pridno kupujejo orožje: milijarde za vojsko,0.0,0.0,0.0,0.0,0.0,1.0
"Da ne bi kdo pozabil in rekel, kot so že.!! ...saj pri nas ne bo posilstev, ke bo to takoj sovražni govor.! Komentar_nova24",0.0,0.0,0.0,0.0,0.0,1.0
"Policisti v Ratečah zasegli nož, poškodovana oseba ni v smrtni nevarnosti",0.0,0.0,0.0,0.0,0.0,1.0
"Je, crn. To nafila bare, a pec se vedno ne dela tudi po resetu. Ah well 😁. Hvala!",0.0,0.0,0.0,0.0,0.0,1.0
"nabornistvo potrebujemo zato, da sedaj pomehkuzeni mladenici ( puncke) postanejo zopet moski",1.0,0.0,0.0,0.0,0.0,0.0
"Sem kadilec in to je napisano v kartoteki pa vedno to sprašujejo zdravniki,ker je to del zdrastvene obravnave pacienta.",0.0,0.0,0.0,0.0,0.0,1.0
"Sosed mi je v pisarno prnesu eno gartrožo. Sem se stopila kot čokolada, ki jo v vročini pozabiš v avtu.",0.0,0.0,0.0,0.0,0.0,1.0
"ESC 2015: prirojene srčne napake povezane s povečanim, a razmeroma majhnim tveganjem za ishemično možgansko kap -",0.0,0.0,0.0,0.0,0.0,1.0
nasa 2 sta prvo skatlo rdecih malboro fasala za 4 rojstni dan,0.0,0.0,0.0,0.0,0.0,1.0
Moji strici so premladi za WWII. Ti si pač nalepil eno partizansko sliko in dal napačen podnapis. Nič novega.,0.0,0.0,0.0,0.0,0.0,1.0
"Kdor želi v kratkem času narediti veliko...pokuriti maščobo, nabrati kondicijo in se spraviti v vrhunsko formo je...",0.0,0.0,0.0,0.0,0.0,1.0
"Meni kolo iz riti rase, tehnično ne morem niti na avtobus niti v avto:) No ja, kadar fajn sneži, si ga izpulim.",0.0,0.0,0.0,0.0,0.0,1.0
Blokirano v tujini. Lahko pogledaš z zamikom.,0.0,0.0,0.0,0.0,0.0,1.0
"Ne vem še. Se kurblam, da grem na vrt. Polži so me ziher prehiteli. :D",0.0,0.0,0.0,0.0,0.0,1.0
"Nas is SSN je bilo samo 8. Koliko je bilo DOMovcev pa ne vemo, možno da jih je bilo 200, če tako pravi Ušajeva.",0.0,0.0,0.0,0.0,0.0,1.0
LETOŠNJE POLETJE V SLOVENIJI MED BOLJ VROČIMI V ZADNJIH LETIH,0.0,0.0,0.0,0.0,0.0,1.0
"In kdo se gre tukaj populizem? JJ, ki je do sedaj predstavil kot edini realni in resni državnik? Toliko megle sredi poletja!!!!",0.0,0.0,0.0,0.0,0.0,1.0
Decembra potujem. Nisem še kupoval bom pa kmalu se pozanimal bolje,0.0,0.0,0.0,0.0,0.0,1.0
". Ko se narod odloči za samostojnost, ga nič in nihče ne more zaustaviti via",0.0,0.0,0.0,0.0,0.0,1.0
Ej jz sm cel teden zjutraj mela visoko vrocino zvecer sm bla kul... Upam da ti hitro mine 🥰,0.0,0.0,0.0,0.0,0.0,1.0
"En dan si še mlad, drug dan se pa veseliš, da greš kupit novo ponev, ker je stara že zmahana.",0.0,0.0,0.0,0.0,0.0,1.0
"Pri sosedih ploskanje in vpitje; lahko da so čakali, da sonce zaprmej zaide in končno lahko odprejo hladilnik, ampak pomoje je fuzbal.",0.0,0.0,0.0,0.0,0.0,1.0
Horvat pisma bralcev zastrupitev izgon diplomatov,0.0,0.0,0.0,0.0,0.0,1.0
"Hvala. Sem se trudu ujet čim manj drobtin, ki se po pultu valjajo že kšne štrnajst dni.",0.0,0.0,0.0,0.0,0.0,1.0
Ljudske pevke iz Ceršaka trgajo!!!!!!,0.0,0.0,0.0,0.0,0.0,1.0
"Bistriški atletski miting dopolnil polnoletnost, najboljša tokrat Hrvata + FOTO -",0.0,0.0,0.0,0.0,0.0,1.0
"Slovenci imajo vgrajen sindrom žrtve, ki zagovarja svojega mučitelja. Res smo čuknjeni.",0.0,1.0,0.0,0.0,0.0,0.0
Skupaj s sportniki in novinarji so upraviceni do posebne dohodninske olajsave. davki,0.0,0.0,0.0,0.0,0.0,1.0
"Uno, ko greš k frizerju in potem še na kofe. Ker se ti ne da kuhat kosila. In če te dovolj dolgo ni, se bo moški del familije lotil dela.",0.0,0.0,0.0,0.0,0.0,1.0
"Triletnica pravi babici:Ne mi pojest teh paprik, jih bom nesla v Lublano in jih bom tam jejla :), pa nikomi drugemu jih ne daj",0.0,0.0,0.0,0.0,0.0,1.0
Sadis jeseni. Cca 40 X 40 cm jame. Dodaj kaj organskega gnojila. Vsakodnevno zalivanje ni potrebno.,0.0,0.0,0.0,0.0,0.0,1.0
"Fotografije hude prometne nesreče v Bohinju, v kateri je umrl motorist.",0.0,0.0,0.0,0.0,0.0,1.0
pony je v spominu ostal kot poceni kolo. Tukaj pa so ga pozicionirali kot diamant.,0.0,0.0,0.0,0.0,0.0,1.0
"se mi zdi, da majo enerijske pijače okol 80mg kofeina na plocevinko, tuki je pa v eni tableti 100, tko da bi se mogl mal poznat :D",0.0,0.0,0.0,0.0,0.0,1.0
V Rogozi prvi večgeneracijski center na območju občine Hoče - Slivnica,0.0,0.0,0.0,0.0,0.0,1.0
"Hej, twitter, a se v tehnološkem parku v LJ najde kakšna miza, kjer bi lahko jutri gostoval za en dan? Rabim samo wifi+elektriko ;)",0.0,0.0,0.0,0.0,0.0,1.0
Janša: Prekletstvo Slovenije je izkrivljen proporcionalni volilni sistem. In Virant. IN KOMUNISTI! tiskovka,0.0,0.0,0.0,0.0,0.0,1.0
"Zaenkrat smo s 4k še v fazi testiranja, bodo pa vmesniki kmalu v ponudbi.",0.0,0.0,0.0,0.0,0.0,1.0
Bolj sporočilen bi bil aktivni način: so ga zastrupili.,0.0,0.0,0.0,0.0,0.0,1.0
"milenijci 😂 jaz isto, ditchnila vse torbice in samo še usnjen nahrbtnik",0.0,0.0,0.0,0.0,0.0,1.0
"v opozociji lahko ideološko vn štrliš. V vladi, ko si vezan na realen svet, se manevrski prostor precej zmanjša.",0.0,0.0,0.0,0.0,0.0,1.0
"Od kje ideja,da sem komunist?nikol bil.nikol pa tud ne bom verjel v boga in rkc.",0.0,0.0,0.0,0.0,0.0,1.0
"Promet: 21 pijanih, v Dobovcu zasegli teleskopsko palico -",0.0,0.0,0.0,0.0,0.0,1.0
Kak je nažgal soigralca v rit pet metrov pred golom ... neprecenljivo.,0.0,0.0,0.0,0.0,0.0,1.0
"nočem dramatizirat ob tej uri, sam štajerska avtocesta bo moj prezgodnji grob.",0.0,0.0,0.0,0.0,0.0,1.0
Nov hit v Sloveniji: Infinity zapestnice! Klikni in si izberi svojo zapestnico s sporočilom tudi ti!...,0.0,0.0,0.0,0.0,0.0,1.0
Električni kratek stik je skrivnostna višja sila o kateri se ne sme spraševati od kod prihaja,0.0,0.0,0.0,0.0,0.0,1.0
"Včeraj sem s pamžovjem gledal tretji del bratovščine prstana. 4 ure in pol orkov, vilincev in nazgulov. Tisto je dolgo.",0.0,0.0,0.0,0.0,0.0,1.0
"Vem to ja, kaj pa porabljena elektrika za vsako transakcijo?",0.0,0.0,0.0,0.0,0.0,1.0
"Sporazum med državama bo osebam, ki so v pokojninskem in invalidskem zavarovanju omogočil seštevanje zavarovalnih dob, 1/2",0.0,0.0,0.0,0.0,0.0,1.0
"No, sicer pa je tudi streha v dežju precej neuporabna, tako da je to nekako rdeča nit postajališč.",0.0,0.0,0.0,0.0,0.0,1.0
Teh papirnatih posodic za kolačke ne uporabljajte -,0.0,0.0,0.0,0.0,0.0,1.0
"A ja, tisto ko so lutke visele pod dravskim mostom in po domovih zvonili in ustrahovali, to se ne sme pozabit!",0.0,0.0,0.0,0.0,0.0,1.0
"Nič se sekirat, Bratušek itak blokira da vse živo, kot Janša. Mene ima blokirano že par let, nimam pojma, zakaj.",0.0,0.0,0.0,0.0,0.0,1.0
"2, 3 ure zamude že lahko povzroči zastoj v proizvodnji. Za zamude pri dostavi seveda dobiš penale. Vitka proizvodnja in te fore.",0.0,0.0,0.0,0.0,0.0,1.0
"To, da lahko zaspiš kjerkoli, pa naj bo bus, letalo, železniška postaja ali letališki food-court, je dar. Sem precej hvaležen zanj.",0.0,0.0,0.0,0.0,0.0,1.0
"Blagoslovljene Velikonočne praznike. Kristus je vstal od mrtvih za vse nas, grešnike in nas odrešil.",0.0,0.0,0.0,0.0,0.0,1.0
"Kaj je narobe z Mercatorjem,cenejši,prijazen,pa še kaj bi se našlo!",0.0,0.0,0.0,0.0,0.0,1.0
"Zveni kot kosilo pri Popotu s tem, da je hobotnica zgolj tista mafijska. 😁",0.0,0.0,0.0,0.0,0.0,1.0
"Dons kuhna ne dela več...SDO . Po izbiri. ABC. Voćne kocka in ""cigla""ne prideta v upoštev. Ker zobar",0.0,0.0,0.0,0.0,0.0,1.0
To pa je bistroumni nesmisel. Politika ki je neideoloska NI politika,0.0,0.0,0.0,0.0,0.0,1.0
"Mega vprašanja, hvala! Uporabno lahko večerjo postrežem v sredo ob 20:05! Ista jaz, na istem programu 😄",0.0,0.0,0.0,0.0,0.0,1.0
"7.11.2014 ob 17h vabljeni v Hotel Rute v Gozd Martuljek na delavnice: ""Jabolčni štrudelj in aimoht""!",0.0,0.0,0.0,0.0,0.0,1.0
"Malo pa ste zmedeni. En del stavka vikate gospoda, drugi del stavka ga tikate.",0.0,0.0,0.0,0.0,0.0,1.0
V pekarni se zmeri kej zanimivega zgodi. Zmeri! Ne bo ti zal. 🤪 ... ajd mogoce ti bo jutri dopoldan ... :D,0.0,0.0,0.0,0.0,0.0,1.0
